,date,ID,Tag,value
2143,2010-11-04 11:32:22.576904,M020,Aruba_Motion,ON
2144,2010-11-04 11:32:23.334398,M021,Aruba_Motion,ON
2145,2010-11-04 11:32:24.976003,M020,Aruba_Motion,OFF
2146,2010-11-04 11:32:25.734220,M031,Aruba_Motion,ON
2147,2010-11-04 11:32:26.737950,M021,Aruba_Motion,OFF
2148,2010-11-04 11:32:33.809867,T005,Aruba_Temp,23.5
2149,2010-11-04 11:32:38.766634,M031,Aruba_Motion,OFF
2150,2010-11-04 11:32:39.529839,M021,Aruba_Motion,ON
2151,2010-11-04 11:32:44.981117,M021,Aruba_Motion,OFF
2152,2010-11-04 11:32:48.333649,M021,Aruba_Motion,ON
2153,2010-11-04 11:32:51.929134,M021,Aruba_Motion,OFF
2154,2010-11-04 11:32:57.012316,M021,Aruba_Motion,ON
2155,2010-11-04 11:33:00.276813,M020,Aruba_Motion,ON
2156,2010-11-04 11:33:01.907228,M020,Aruba_Motion,OFF
2157,2010-11-04 11:33:04.404739,M021,Aruba_Motion,OFF
2158,2010-11-04 11:33:04.787238,M021,Aruba_Motion,ON
2159,2010-11-04 11:33:07.117680,M021,Aruba_Motion,OFF
2160,2010-11-04 11:33:08.132379,M031,Aruba_Motion,ON
2161,2010-11-04 11:33:12.362595,M031,Aruba_Motion,OFF
2162,2010-11-04 11:33:16.221300,M031,Aruba_Motion,ON
2163,2010-11-04 11:33:25.176690,M031,Aruba_Motion,OFF
2164,2010-11-04 11:33:37.520123,M031,Aruba_Motion,ON
2165,2010-11-04 11:33:40.475795,M031,Aruba_Motion,OFF
2166,2010-11-04 11:33:42.571976,M031,Aruba_Motion,ON
2167,2010-11-04 11:33:48.313567,M031,Aruba_Motion,OFF
2168,2010-11-04 11:33:51.889231,M021,Aruba_Motion,ON
2169,2010-11-04 11:33:57.819026,M021,Aruba_Motion,OFF
2170,2010-11-04 11:34:02.887234,M021,Aruba_Motion,ON
2171,2010-11-04 11:34:06.253469,M018,Aruba_Motion,ON
2172,2010-11-04 11:34:06.322568,M021,Aruba_Motion,OFF
2173,2010-11-04 11:34:08.750579,M018,Aruba_Motion,OFF
2174,2010-11-04 11:34:09.138937,M019,Aruba_Motion,ON
2175,2010-11-04 11:34:09.507970,M015,Aruba_Motion,ON
2176,2010-11-04 11:34:10.903542,M019,Aruba_Motion,OFF
2177,2010-11-04 11:34:17.261034,M015,Aruba_Motion,OFF
2178,2010-11-04 11:34:20.748958,M015,Aruba_Motion,ON
2179,2010-11-04 11:34:22.148670,M019,Aruba_Motion,ON
2180,2010-11-04 11:34:24.241324,M019,Aruba_Motion,OFF
2181,2010-11-04 11:34:24.612451,M019,Aruba_Motion,ON
2182,2010-11-04 11:34:26.151751,M018,Aruba_Motion,ON
2183,2010-11-04 11:34:26.842632,M015,Aruba_Motion,OFF
2184,2010-11-04 11:34:26.912530,M019,Aruba_Motion,OFF
2185,2010-11-04 11:34:29.854689,M018,Aruba_Motion,OFF
2186,2010-11-04 11:34:30.229018,M014,Aruba_Motion,ON
2187,2010-11-04 11:34:31.126323,M014,Aruba_Motion,OFF
2188,2010-11-04 11:34:37.071549,M018,Aruba_Motion,ON
2189,2010-11-04 11:34:47.740556,M018,Aruba_Motion,OFF
2190,2010-11-04 11:34:48.683944,M018,Aruba_Motion,ON
2191,2010-11-04 11:34:51.564001,M017,Aruba_Motion,ON
2192,2010-11-04 11:34:51.645067,M019,Aruba_Motion,ON
2193,2010-11-04 11:34:53.616355,M018,Aruba_Motion,OFF
2194,2010-11-04 11:34:53.697794,M019,Aruba_Motion,OFF
2195,2010-11-04 11:34:56.336165,M017,Aruba_Motion,OFF
2196,2010-11-04 11:35:02.468586,M017,Aruba_Motion,ON
2197,2010-11-04 11:35:03.781670,M019,Aruba_Motion,ON
2198,2010-11-04 11:35:04.972122,M018,Aruba_Motion,ON
2199,2010-11-04 11:35:06.634926,M017,Aruba_Motion,OFF
2200,2010-11-04 11:35:07.022001,M019,Aruba_Motion,OFF
2201,2010-11-04 11:35:09.032816,M018,Aruba_Motion,OFF
2202,2010-11-04 11:35:14.134810,M018,Aruba_Motion,ON
2203,2010-11-04 11:35:17.940395,M017,Aruba_Motion,ON
2204,2010-11-04 11:35:19.127877,M019,Aruba_Motion,ON
2205,2010-11-04 11:35:20.265621,M016,Aruba_Motion,ON
2206,2010-11-04 11:35:20.344514,M017,Aruba_Motion,OFF
2207,2010-11-04 11:35:20.895568,M018,Aruba_Motion,OFF
2208,2010-11-04 11:35:21.235906,M019,Aruba_Motion,OFF
2209,2010-11-04 11:35:25.966352,M019,Aruba_Motion,ON
2210,2010-11-04 11:35:28.383850,M016,Aruba_Motion,OFF
2211,2010-11-04 11:35:29.804277,M018,Aruba_Motion,ON
2212,2010-11-04 11:35:30.368595,M019,Aruba_Motion,OFF
2213,2010-11-04 11:35:35.182185,M014,Aruba_Motion,ON
2214,2010-11-04 11:35:37.096425,M018,Aruba_Motion,OFF
2215,2010-11-04 11:35:51.171178,M014,Aruba_Motion,OFF
2216,2010-11-04 11:35:52.105926,M014,Aruba_Motion,ON
2217,2010-11-04 11:35:53.721123,M014,Aruba_Motion,OFF
2218,2010-11-04 11:35:56.448688,M014,Aruba_Motion,ON
2219,2010-11-04 11:36:01.214276,M014,Aruba_Motion,OFF
2220,2010-11-04 11:36:07.344294,M014,Aruba_Motion,ON
2221,2010-11-04 11:36:09.264727,M014,Aruba_Motion,OFF
2222,2010-11-04 11:36:13.933258,M014,Aruba_Motion,ON
2223,2010-11-04 11:36:26.911405,M014,Aruba_Motion,OFF
2224,2010-11-04 11:36:35.219204,M014,Aruba_Motion,ON
2225,2010-11-04 11:36:37.536866,M014,Aruba_Motion,OFF
2226,2010-11-04 11:36:56.942561,M014,Aruba_Motion,ON
2227,2010-11-04 11:36:58.800297,M014,Aruba_Motion,OFF
2228,2010-11-04 11:37:00.493652,M014,Aruba_Motion,ON
2229,2010-11-04 11:37:04.754735,M021,Aruba_Motion,ON
2230,2010-11-04 11:37:07.056893,M022,Aruba_Motion,ON
2231,2010-11-04 11:37:07.457402,M014,Aruba_Motion,OFF
2232,2010-11-04 11:37:09.052022,M021,Aruba_Motion,OFF
2233,2010-11-04 11:37:10.916202,M029,Aruba_Motion,ON
2234,2010-11-04 11:37:11.747405,M022,Aruba_Motion,OFF
2235,2010-11-04 11:37:13.362210,M029,Aruba_Motion,OFF
2236,2010-11-04 11:37:24.396000,M028,Aruba_Motion,ON
2237,2010-11-04 11:37:25.602759,M022,Aruba_Motion,ON
2238,2010-11-04 11:37:26.461031,M028,Aruba_Motion,OFF
2239,2010-11-04 11:37:28.065785,M021,Aruba_Motion,ON
2240,2010-11-04 11:37:28.446158,M022,Aruba_Motion,OFF
2241,2010-11-04 11:37:30.606250,M021,Aruba_Motion,OFF
2242,2010-11-04 11:37:41.986666,M014,Aruba_Motion,ON
2243,2010-11-04 11:37:46.682658,M014,Aruba_Motion,OFF
2244,2010-11-04 11:38:11.404879,M014,Aruba_Motion,ON
2245,2010-11-04 11:38:14.809233,M020,Aruba_Motion,ON
2246,2010-11-04 11:38:15.357492,M014,Aruba_Motion,OFF
2247,2010-11-04 11:38:15.919958,M020,Aruba_Motion,OFF
2248,2010-11-04 11:38:16.688778,M020,Aruba_Motion,ON
2249,2010-11-04 11:38:23.085447,M020,Aruba_Motion,OFF
2250,2010-11-04 11:38:24.765373,M020,Aruba_Motion,ON
2251,2010-11-04 11:38:27.292048,M020,Aruba_Motion,OFF
2252,2010-11-04 11:38:33.893834,M020,Aruba_Motion,ON
2253,2010-11-04 11:38:34.856414,M008,Aruba_Motion,ON
2254,2010-11-04 11:38:37.311862,M021,Aruba_Motion,ON
2255,2010-11-04 11:38:37.699558,M008,Aruba_Motion,OFF
2256,2010-11-04 11:38:39.059305,M020,Aruba_Motion,OFF
2257,2010-11-04 11:38:39.446900,M021,Aruba_Motion,OFF
2258,2010-11-04 11:38:40.391310,M018,Aruba_Motion,ON
2259,2010-11-04 11:38:40.805156,M019,Aruba_Motion,ON
2260,2010-11-04 11:38:42.473943,M015,Aruba_Motion,ON
2261,2010-11-04 11:38:43.389299,M018,Aruba_Motion,OFF
2262,2010-11-04 11:38:43.531766,M019,Aruba_Motion,OFF
2263,2010-11-04 11:38:44.322039,M019,Aruba_Motion,ON
2264,2010-11-04 11:38:45.294174,M015,Aruba_Motion,OFF
2265,2010-11-04 11:38:46.059837,M019,Aruba_Motion,OFF
2266,2010-11-04 11:38:47.339687,M015,Aruba_Motion,ON
2267,2010-11-04 11:38:51.602551,M019,Aruba_Motion,ON
2268,2010-11-04 11:38:52.622908,M019,Aruba_Motion,OFF
2269,2010-11-04 11:38:53.293476,M015,Aruba_Motion,OFF
2270,2010-11-04 11:38:53.373489,M019,Aruba_Motion,ON
2271,2010-11-04 11:38:56.021345,M019,Aruba_Motion,OFF
2272,2010-11-04 11:39:02.140402,M015,Aruba_Motion,ON
2273,2010-11-04 11:39:02.704356,M019,Aruba_Motion,ON
2274,2010-11-04 11:39:04.525856,M019,Aruba_Motion,OFF
2275,2010-11-04 11:39:05.726706,M015,Aruba_Motion,OFF
2276,2010-11-04 11:39:09.501843,M015,Aruba_Motion,ON
2277,2010-11-04 11:39:09.881944,M019,Aruba_Motion,ON
2278,2010-11-04 11:39:11.605174,M015,Aruba_Motion,OFF
2279,2010-11-04 11:39:12.924241,M019,Aruba_Motion,OFF
2280,2010-11-04 11:39:15.674798,M019,Aruba_Motion,ON
2281,2010-11-04 11:39:16.799855,M018,Aruba_Motion,ON
2282,2010-11-04 11:39:19.122202,M019,Aruba_Motion,OFF
2283,2010-11-04 11:39:19.682283,M014,Aruba_Motion,ON
2284,2010-11-04 11:39:21.304826,M018,Aruba_Motion,OFF
2285,2010-11-04 11:39:29.620462,M014,Aruba_Motion,OFF
2286,2010-11-04 11:39:43.224649,M014,Aruba_Motion,ON
2287,2010-11-04 11:39:48.097404,M014,Aruba_Motion,OFF
2288,2010-11-04 11:39:52.580378,M014,Aruba_Motion,ON
2289,2010-11-04 11:39:55.533103,M020,Aruba_Motion,ON
2290,2010-11-04 11:39:55.930413,M021,Aruba_Motion,ON
2291,2010-11-04 11:39:57.730376,M021,Aruba_Motion,OFF
2292,2010-11-04 11:39:58.715819,M014,Aruba_Motion,OFF
2293,2010-11-04 11:40:01.640571,M020,Aruba_Motion,OFF
2294,2010-11-04 11:40:04.878947,M020,Aruba_Motion,ON
2295,2010-11-04 11:40:05.265349,M008,Aruba_Motion,ON
2296,2010-11-04 11:40:06.641292,M020,Aruba_Motion,OFF
2297,2010-11-04 11:40:07.546271,M020,Aruba_Motion,ON
2298,2010-11-04 11:40:09.148590,M008,Aruba_Motion,OFF
2299,2010-11-04 11:40:11.642022,M020,Aruba_Motion,OFF
2300,2010-11-04 11:40:22.412963,M008,Aruba_Motion,ON
2301,2010-11-04 11:40:22.812488,M020,Aruba_Motion,ON
2302,2010-11-04 11:40:24.631831,M006,Aruba_Motion,ON
2303,2010-11-04 11:40:26.258216,M006,Aruba_Motion,OFF
2304,2010-11-04 11:40:27.145709,M020,Aruba_Motion,OFF
2305,2010-11-04 11:40:27.509280,M008,Aruba_Motion,OFF
2306,2010-11-04 11:40:28.075159,M007,Aruba_Motion,ON
2307,2010-11-04 11:40:32.666622,M006,Aruba_Motion,ON
2308,2010-11-04 11:40:33.046159,M007,Aruba_Motion,OFF
2309,2010-11-04 11:40:33.564058,M008,Aruba_Motion,ON
2310,2010-11-04 11:40:33.693523,M020,Aruba_Motion,ON
2311,2010-11-04 11:40:34.519761,M006,Aruba_Motion,OFF
2312,2010-11-04 11:40:36.795924,M008,Aruba_Motion,OFF
2313,2010-11-04 11:40:38.194375,M020,Aruba_Motion,OFF
2314,2010-11-04 11:40:40.491120,M021,Aruba_Motion,ON
2315,2010-11-04 11:40:42.391643,M020,Aruba_Motion,ON
2316,2010-11-04 11:40:44.716366,M020,Aruba_Motion,OFF
2317,2010-11-04 11:40:46.312121,M018,Aruba_Motion,ON
2318,2010-11-04 11:40:46.393890,M021,Aruba_Motion,OFF
2319,2010-11-04 11:40:47.134354,M019,Aruba_Motion,ON
2320,2010-11-04 11:40:49.352825,M018,Aruba_Motion,OFF
2321,2010-11-04 11:40:57.053539,M019,Aruba_Motion,OFF
2322,2010-11-04 11:40:57.800308,M019,Aruba_Motion,ON
2323,2010-11-04 11:40:58.992288,M018,Aruba_Motion,ON
2324,2010-11-04 11:41:00.181833,M019,Aruba_Motion,OFF
2325,2010-11-04 11:41:00.770403,M019,Aruba_Motion,ON
2326,2010-11-04 11:41:02.272549,M019,Aruba_Motion,OFF
2327,2010-11-04 11:41:04.390763,M020,Aruba_Motion,ON
2328,2010-11-04 11:41:04.955255,M018,Aruba_Motion,OFF
2329,2010-11-04 11:41:10.380840,M011,Aruba_Motion,ON
2330,2010-11-04 11:41:11.940985,D001,Aruba_Door,OPEN
2331,2010-11-04 11:41:12.320499,M020,Aruba_Motion,OFF
2332,2010-11-04 11:41:15.201665,D001,Aruba_Door,CLOSE
2333,2010-11-04 11:41:17.062821,M011,Aruba_Motion,OFF
2334,2010-11-04 11:41:17.608930,M011,Aruba_Motion,ON
2335,2010-11-04 11:41:18.621528,M011,Aruba_Motion,OFF
2336,2010-11-04 11:41:19.171940,M011,Aruba_Motion,ON
2337,2010-11-04 11:41:20.607231,M020,Aruba_Motion,ON
2338,2010-11-04 11:41:22.511987,M020,Aruba_Motion,OFF
2339,2010-11-04 11:41:22.889468,M020,Aruba_Motion,ON
2340,2010-11-04 11:41:24.172267,M011,Aruba_Motion,OFF
2341,2010-11-04 11:41:24.657306,M008,Aruba_Motion,ON
2342,2010-11-04 11:41:26.577786,M008,Aruba_Motion,OFF
2343,2010-11-04 11:41:27.564919,M020,Aruba_Motion,OFF
2344,2010-11-04 11:41:28.769587,M022,Aruba_Motion,ON
2345,2010-11-04 11:41:32.570925,M022,Aruba_Motion,OFF
2346,2010-11-04 11:41:34.029848,D004,Aruba_Door,OPEN
2347,2010-11-04 11:41:37.192624,M030,Aruba_Motion,ON
2348,2010-11-04 11:41:43.345957,D004,Aruba_Door,CLOSE
2349,2010-11-04 11:41:44.121000,M030,Aruba_Motion,OFF
2350,2010-11-04 11:42:38.983022,T003,Aruba_Temp,22.5
2351,2010-11-04 11:43:30.094537,D004,Aruba_Door,OPEN
2352,2010-11-04 11:43:30.658939,M030,Aruba_Motion,ON
2353,2010-11-04 11:43:34.541657,M030,Aruba_Motion,OFF
2354,2010-11-04 11:43:34.683398,D004,Aruba_Door,CLOSE
2355,2010-11-04 11:43:35.454279,M022,Aruba_Motion,ON
2356,2010-11-04 11:43:36.210289,M022,Aruba_Motion,OFF
2357,2010-11-04 11:43:36.607007,M021,Aruba_Motion,ON
2358,2010-11-04 11:43:38.207518,M021,Aruba_Motion,OFF
2359,2010-11-04 11:43:40.952778,M018,Aruba_Motion,ON
2360,2010-11-04 11:43:47.103181,M021,Aruba_Motion,ON
2361,2010-11-04 11:43:47.476003,M018,Aruba_Motion,OFF
2362,2010-11-04 11:43:49.500841,M022,Aruba_Motion,ON
2363,2010-11-04 11:43:51.114062,M021,Aruba_Motion,OFF
2364,2010-11-04 11:43:52.158409,M022,Aruba_Motion,OFF
2365,2010-11-04 11:43:53.784103,D004,Aruba_Door,OPEN
2366,2010-11-04 11:43:55.646071,M030,Aruba_Motion,ON
2367,2010-11-04 11:43:58.371827,D004,Aruba_Door,CLOSE
2368,2010-11-04 11:44:00.274369,M030,Aruba_Motion,OFF
2369,2010-11-04 11:47:42.141007,T002,Aruba_Temp,22.5
2370,2010-11-04 11:47:48.042367,D004,Aruba_Door,OPEN
2371,2010-11-04 11:47:48.418582,M030,Aruba_Motion,ON
2372,2010-11-04 11:47:50.873029,M030,Aruba_Motion,OFF
2373,2010-11-04 11:47:52.575602,D004,Aruba_Door,CLOSE
2374,2010-11-04 11:47:57.246095,M020,Aruba_Motion,ON
2375,2010-11-04 11:47:57.641571,M021,Aruba_Motion,ON
2376,2010-11-04 11:47:58.571472,M020,Aruba_Motion,OFF
2377,2010-11-04 11:47:59.147557,M022,Aruba_Motion,ON
2378,2010-11-04 11:48:00.033187,M021,Aruba_Motion,OFF
2379,2010-11-04 11:48:01.868988,M022,Aruba_Motion,OFF
2380,2010-11-04 11:48:02.864533,D004,Aruba_Door,OPEN
2381,2010-11-04 11:48:02.933356,M029,Aruba_Motion,ON
2382,2010-11-04 11:48:04.061818,M029,Aruba_Motion,OFF
2383,2010-11-04 11:48:05.086220,M030,Aruba_Motion,ON
2384,2010-11-04 11:48:06.489212,D004,Aruba_Door,CLOSE
2385,2010-11-04 11:48:09.252641,M030,Aruba_Motion,OFF
2386,2010-11-04 11:52:45.369764,T005,Aruba_Temp,27.5
2387,2010-11-04 11:52:45.475191,T003,Aruba_Temp,24.5
2388,2010-11-04 11:52:45.612761,T002,Aruba_Temp,24
2389,2010-11-04 11:57:48.953298,T001,Aruba_Temp,22.5
2390,2010-11-04 11:57:49.095544,T005,Aruba_Temp,28.5
2391,2010-11-04 11:57:49.252832,T003,Aruba_Temp,26
2392,2010-11-04 11:57:49.390513,T002,Aruba_Temp,26
2393,2010-11-04 11:57:49.527646,T004,Aruba_Temp,24
2394,2010-11-04 12:02:52.080349,T005,Aruba_Temp,26
2395,2010-11-04 12:02:52.164430,T003,Aruba_Temp,24.5
2396,2010-11-04 12:02:52.315571,T002,Aruba_Temp,24
2397,2010-11-04 12:02:52.454179,T004,Aruba_Temp,23.5
2398,2010-11-04 12:07:55.687396,T001,Aruba_Temp,22
2399,2010-11-04 12:07:55.781122,T005,Aruba_Temp,25
2400,2010-11-04 12:07:55.940029,T003,Aruba_Temp,23.5
2401,2010-11-04 12:07:56.077791,T002,Aruba_Temp,23.5
2402,2010-11-04 12:07:56.234886,T004,Aruba_Temp,23
2403,2010-11-04 12:12:58.862357,T005,Aruba_Temp,24.5
2404,2010-11-04 12:12:58.946325,T003,Aruba_Temp,23
2405,2010-11-04 12:18:02.438734,T005,Aruba_Temp,24
2406,2010-11-04 12:18:02.551525,T002,Aruba_Temp,23
2407,2010-11-04 12:18:02.620312,T004,Aruba_Temp,22.5
2408,2010-11-04 12:28:08.618668,T001,Aruba_Temp,21.5
2409,2010-11-04 12:33:12.161179,T003,Aruba_Temp,22.5
2410,2010-11-04 12:58:28.235893,T004,Aruba_Temp,22
2411,2010-11-04 13:23:44.388550,T003,Aruba_Temp,22
2412,2010-11-04 13:28:47.625658,T001,Aruba_Temp,21
2413,2010-11-04 13:28:47.729429,T003,Aruba_Temp,22.5
2414,2010-11-04 13:30:07.141208,D004,Aruba_Door,OPEN
2415,2010-11-04 13:30:08.063486,M030,Aruba_Motion,ON
2416,2010-11-04 13:30:10.398242,M029,Aruba_Motion,ON
2417,2010-11-04 13:30:11.786797,M029,Aruba_Motion,OFF
2418,2010-11-04 13:30:12.293101,M030,Aruba_Motion,OFF
2419,2010-11-04 13:30:12.435540,D004,Aruba_Door,CLOSE
2420,2010-11-04 13:30:13.227452,M022,Aruba_Motion,ON
2421,2010-11-04 13:30:15.509218,M021,Aruba_Motion,ON
2422,2010-11-04 13:30:15.876481,M022,Aruba_Motion,OFF
2423,2010-11-04 13:30:18.139295,M020,Aruba_Motion,ON
2424,2010-11-04 13:30:18.518418,M021,Aruba_Motion,OFF
2425,2010-11-04 13:30:20.332664,M020,Aruba_Motion,OFF
2426,2010-11-04 13:30:26.692607,M020,Aruba_Motion,ON
2427,2010-11-04 13:30:28.528141,M020,Aruba_Motion,OFF
2428,2010-11-04 13:30:32.760042,M013,Aruba_Motion,ON
2429,2010-11-04 13:30:34.186322,M020,Aruba_Motion,ON
2430,2010-11-04 13:30:36.335663,M009,Aruba_Motion,ON
2431,2010-11-04 13:30:37.498145,M010,Aruba_Motion,ON
2432,2010-11-04 13:30:37.578176,M012,Aruba_Motion,ON
2433,2010-11-04 13:30:37.987488,M009,Aruba_Motion,OFF
2434,2010-11-04 13:30:38.679586,M012,Aruba_Motion,OFF
2435,2010-11-04 13:30:40.021485,M013,Aruba_Motion,OFF
2436,2010-11-04 13:30:40.986356,M010,Aruba_Motion,OFF
2437,2010-11-04 13:30:41.887968,M010,Aruba_Motion,ON
2438,2010-11-04 13:30:42.031404,M012,Aruba_Motion,ON
2439,2010-11-04 13:30:43.112385,M009,Aruba_Motion,ON
2440,2010-11-04 13:30:43.181731,M013,Aruba_Motion,ON
2441,2010-11-04 13:30:43.623042,M010,Aruba_Motion,OFF
2442,2010-11-04 13:30:44.095975,M012,Aruba_Motion,OFF
2443,2010-11-04 13:30:44.633661,M009,Aruba_Motion,OFF
2444,2010-11-04 13:30:45.571996,M013,Aruba_Motion,OFF
2445,2010-11-04 13:30:46.325173,M018,Aruba_Motion,ON
2446,2010-11-04 13:30:47.322098,M020,Aruba_Motion,OFF
2447,2010-11-04 13:30:48.182092,M019,Aruba_Motion,ON
2448,2010-11-04 13:30:49.284902,M016,Aruba_Motion,ON
2449,2010-11-04 13:30:49.355069,M017,Aruba_Motion,ON
2450,2010-11-04 13:30:49.787859,M018,Aruba_Motion,OFF
2451,2010-11-04 13:30:49.987989,M019,Aruba_Motion,OFF
2452,2010-11-04 13:30:51.027761,M017,Aruba_Motion,OFF
2453,2010-11-04 13:30:51.213258,M019,Aruba_Motion,ON
2454,2010-11-04 13:30:53.287245,M016,Aruba_Motion,OFF
2455,2010-11-04 13:30:53.852835,D002,Aruba_Door,OPEN
2456,2010-11-04 13:30:54.236950,M016,Aruba_Motion,ON
2457,2010-11-04 13:30:54.791919,M019,Aruba_Motion,OFF
2458,2010-11-04 13:31:04.423932,D002,Aruba_Door,CLOSE
2459,2010-11-04 13:31:05.183489,M016,Aruba_Motion,OFF
2460,2010-11-04 13:31:05.880595,M016,Aruba_Motion,ON
2461,2010-11-04 13:31:06.023106,M019,Aruba_Motion,ON
2462,2010-11-04 13:31:09.331304,M015,Aruba_Motion,ON
2463,2010-11-04 13:31:09.894092,M016,Aruba_Motion,OFF
2464,2010-11-04 13:31:11.504503,M015,Aruba_Motion,OFF
2465,2010-11-04 13:31:13.822029,M015,Aruba_Motion,ON
2466,2010-11-04 13:31:15.219026,M016,Aruba_Motion,ON
2467,2010-11-04 13:31:16.671851,M015,Aruba_Motion,OFF
2468,2010-11-04 13:31:17.461555,M019,Aruba_Motion,OFF
2469,2010-11-04 13:31:18.859112,M016,Aruba_Motion,OFF
2470,2010-11-04 13:31:19.959502,M016,Aruba_Motion,ON
2471,2010-11-04 13:31:20.028938,M019,Aruba_Motion,ON
2472,2010-11-04 13:31:24.472659,M015,Aruba_Motion,ON
2473,2010-11-04 13:31:25.264285,M016,Aruba_Motion,OFF
2474,2010-11-04 13:31:27.552774,M015,Aruba_Motion,OFF
2475,2010-11-04 13:31:29.012680,M019,Aruba_Motion,OFF
2476,2010-11-04 13:31:32.192742,M015,Aruba_Motion,ON
2477,2010-11-04 13:31:33.239864,M019,Aruba_Motion,ON
2478,2010-11-04 13:31:35.555506,M016,Aruba_Motion,ON
2479,2010-11-04 13:31:38.082921,M019,Aruba_Motion,OFF
2480,2010-11-04 13:31:38.602910,M016,Aruba_Motion,OFF
2481,2010-11-04 13:31:38.679695,M015,Aruba_Motion,OFF
2482,2010-11-04 13:31:40.418938,M016,Aruba_Motion,ON
2483,2010-11-04 13:31:42.063011,M019,Aruba_Motion,ON
2484,2010-11-04 13:31:42.906358,M015,Aruba_Motion,ON
2485,2010-11-04 13:31:44.733054,M016,Aruba_Motion,OFF
2486,2010-11-04 13:31:46.021652,M015,Aruba_Motion,OFF
2487,2010-11-04 13:31:48.351925,M015,Aruba_Motion,ON
2488,2010-11-04 13:31:50.249509,M018,Aruba_Motion,ON
2489,2010-11-04 13:31:52.221425,M015,Aruba_Motion,OFF
2490,2010-11-04 13:31:52.364027,M019,Aruba_Motion,OFF
2491,2010-11-04 13:31:53.233548,M021,Aruba_Motion,ON
2492,2010-11-04 13:31:53.409421,M020,Aruba_Motion,ON
2493,2010-11-04 13:31:54.000406,M018,Aruba_Motion,OFF
2494,2010-11-04 13:31:54.592191,M008,Aruba_Motion,ON
2495,2010-11-04 13:31:56.159678,M021,Aruba_Motion,OFF
2496,2010-11-04 13:31:56.544558,M007,Aruba_Motion,ON
2497,2010-11-04 13:31:57.402297,M008,Aruba_Motion,OFF
2498,2010-11-04 13:31:57.504181,M020,Aruba_Motion,OFF
2499,2010-11-04 13:31:58.440070,M005,Aruba_Motion,ON
2500,2010-11-04 13:32:00.190118,M004,Aruba_Motion,ON
2501,2010-11-04 13:32:00.351786,M005,Aruba_Motion,OFF
2502,2010-11-04 13:32:02.125014,M004,Aruba_Motion,OFF
2503,2010-11-04 13:32:04.263288,M007,Aruba_Motion,OFF
2504,2010-11-04 13:33:24.779580,M004,Aruba_Motion,ON
2505,2010-11-04 13:33:24.862044,M007,Aruba_Motion,ON
2506,2010-11-04 13:33:26.442320,M005,Aruba_Motion,ON
2507,2010-11-04 13:33:27.941548,M004,Aruba_Motion,OFF
2508,2010-11-04 13:33:29.870741,M006,Aruba_Motion,ON
2509,2010-11-04 13:33:29.940225,M005,Aruba_Motion,OFF
2510,2010-11-04 13:33:30.021655,M020,Aruba_Motion,ON
2511,2010-11-04 13:33:30.617952,M008,Aruba_Motion,ON
2512,2010-11-04 13:33:30.780151,M007,Aruba_Motion,OFF
2513,2010-11-04 13:33:32.410654,M008,Aruba_Motion,OFF
2514,2010-11-04 13:33:32.997673,M006,Aruba_Motion,OFF
2515,2010-11-04 13:33:34.684893,M014,Aruba_Motion,ON
2516,2010-11-04 13:33:35.774824,M014,Aruba_Motion,OFF
2517,2010-11-04 13:33:37.639856,M020,Aruba_Motion,OFF
2518,2010-11-04 13:33:42.094988,M020,Aruba_Motion,ON
2519,2010-11-04 13:33:43.065273,M014,Aruba_Motion,ON
2520,2010-11-04 13:33:44.835323,M014,Aruba_Motion,OFF
2521,2010-11-04 13:33:44.904711,M018,Aruba_Motion,ON
2522,2010-11-04 13:33:45.645917,M020,Aruba_Motion,OFF
2523,2010-11-04 13:33:46.131067,M015,Aruba_Motion,ON
2524,2010-11-04 13:33:46.297414,M019,Aruba_Motion,ON
2525,2010-11-04 13:33:47.475792,M018,Aruba_Motion,OFF
2526,2010-11-04 13:33:50.914159,T003,Aruba_Temp,23.5
2527,2010-11-04 13:33:51.010529,T002,Aruba_Temp,22.5
2528,2010-11-04 13:33:51.906143,M018,Aruba_Motion,ON
2529,2010-11-04 13:33:52.435470,M015,Aruba_Motion,OFF
2530,2010-11-04 13:33:52.601935,M014,Aruba_Motion,ON
2531,2010-11-04 13:33:52.817400,M019,Aruba_Motion,OFF
2532,2010-11-04 13:33:53.435280,M018,Aruba_Motion,OFF
2533,2010-11-04 13:33:57.791482,M014,Aruba_Motion,OFF
2534,2010-11-04 13:34:03.491868,M014,Aruba_Motion,ON
2535,2010-11-04 13:34:11.215707,M021,Aruba_Motion,ON
2536,2010-11-04 13:34:12.260034,M014,Aruba_Motion,OFF
2537,2010-11-04 13:34:15.023165,M022,Aruba_Motion,ON
2538,2010-11-04 13:34:15.378042,M021,Aruba_Motion,OFF
2539,2010-11-04 13:34:20.190763,M022,Aruba_Motion,OFF
2540,2010-11-04 13:34:21.661028,M020,Aruba_Motion,ON
2541,2010-11-04 13:34:23.273836,M020,Aruba_Motion,OFF
2542,2010-11-04 13:34:23.669427,M020,Aruba_Motion,ON
2543,2010-11-04 13:34:24.568587,M022,Aruba_Motion,ON
2544,2010-11-04 13:34:25.768688,M020,Aruba_Motion,OFF
2545,2010-11-04 13:34:26.960862,M021,Aruba_Motion,ON
2546,2010-11-04 13:34:27.741762,M020,Aruba_Motion,ON
2547,2010-11-04 13:34:28.631297,M022,Aruba_Motion,OFF
