,ID,Tag,Mesure,valeur,TimeStamp
1857,1c:bf:ce:15:ec:4d,Multisensor,HUMIDITY,78.30000305175781,2020-07-12 00:02:25.082584320
1858,1c:bf:ce:15:ec:4d,Multisensor,LIGHT,True,2020-07-12 00:02:25.082584320
1859,1c:bf:ce:15:ec:4d,Multisensor,LPG,0.0069545280445542,2020-07-12 00:02:25.082584320
1860,1c:bf:ce:15:ec:4d,Multisensor,MOTION,False,2020-07-12 00:02:25.082584320
1861,1c:bf:ce:15:ec:4d,Multisensor,SMOKE,0.0184333425756136,2020-07-12 00:02:25.082584320
1862,1c:bf:ce:15:ec:4d,Multisensor,TEMP,27.0,2020-07-12 00:02:25.082584320
1863,multisensor1,ItalianCity,CO(GT),"2,9",2004-03-11 17:00:00
1864,multisensor1,ItalianCity,PT08.S1(CO),1383,2004-03-11 17:00:00
1865,multisensor1,ItalianCity,NMHC(GT),150,2004-03-11 17:00:00
1866,multisensor1,ItalianCity,C6H6(GT),"11,2",2004-03-11 17:00:00
1867,multisensor1,ItalianCity,PT08.S2(NMHC),1020,2004-03-11 17:00:00
1868,multisensor1,ItalianCity,NOX(GT),243,2004-03-11 17:00:00
1869,multisensor1,ItalianCity,PT08.S3(NOX),1008,2004-03-11 17:00:00
1870,multisensor1,ItalianCity,NO2(GT),135,2004-03-11 17:00:00
1871,multisensor1,ItalianCity,PT08.S4(NO2),1719,2004-03-11 17:00:00
1872,multisensor1,ItalianCity,PT08.S5(O3),1104,2004-03-11 17:00:00
1873,multisensor1,ItalianCity,T,"9,8",2004-03-11 17:00:00
1874,multisensor1,ItalianCity,RH,"67,6",2004-03-11 17:00:00
1875,multisensor1,ItalianCity,AH,"0,8185",2004-03-11 17:00:00
1876,b8:27:eb:bf:9d:51,Multisensor,CO,0.0049616473710871,2020-07-12 00:02:18.622982656
1877,b8:27:eb:bf:9d:51,Multisensor,HUMIDITY,50.9,2020-07-12 00:02:18.622982656
1878,b8:27:eb:bf:9d:51,Multisensor,LIGHT,False,2020-07-12 00:02:18.622982656
1879,b8:27:eb:bf:9d:51,Multisensor,LPG,0.0076571965785195,2020-07-12 00:02:18.622982656
1880,b8:27:eb:bf:9d:51,Multisensor,MOTION,False,2020-07-12 00:02:18.622982656
1881,b8:27:eb:bf:9d:51,Multisensor,SMOKE,0.0204294358363917,2020-07-12 00:02:18.622982656
1882,b8:27:eb:bf:9d:51,Multisensor,TEMP,22.6,2020-07-12 00:02:18.622982656
1883,b8:27:eb:bf:9d:51,Multisensor,CO,0.0049417500449918,2020-07-12 00:02:25.998168320
1884,b8:27:eb:bf:9d:51,Multisensor,HUMIDITY,50.9,2020-07-12 00:02:25.998168320
1885,b8:27:eb:bf:9d:51,Multisensor,LIGHT,False,2020-07-12 00:02:25.998168320
1886,b8:27:eb:bf:9d:51,Multisensor,LPG,0.0076349706002614,2020-07-12 00:02:25.998168320
1887,b8:27:eb:bf:9d:51,Multisensor,MOTION,False,2020-07-12 00:02:25.998168320
1888,b8:27:eb:bf:9d:51,Multisensor,SMOKE,0.0203660999828123,2020-07-12 00:02:25.998168320
1889,b8:27:eb:bf:9d:51,Multisensor,TEMP,22.6,2020-07-12 00:02:25.998168320
1890,multisensor1,ItalianCity,CO(GT),"4,8",2004-03-11 18:00:00
1891,multisensor1,ItalianCity,PT08.S1(CO),1581,2004-03-11 18:00:00
1892,multisensor1,ItalianCity,NMHC(GT),307,2004-03-11 18:00:00
1893,multisensor1,ItalianCity,C6H6(GT),"20,8",2004-03-11 18:00:00
1894,multisensor1,ItalianCity,PT08.S2(NMHC),1319,2004-03-11 18:00:00
1895,multisensor1,ItalianCity,NOX(GT),281,2004-03-11 18:00:00
1896,multisensor1,ItalianCity,PT08.S3(NOX),799,2004-03-11 18:00:00
1897,multisensor1,ItalianCity,NO2(GT),151,2004-03-11 18:00:00
1898,multisensor1,ItalianCity,PT08.S4(NO2),2083,2004-03-11 18:00:00
1899,multisensor1,ItalianCity,PT08.S5(O3),1409,2004-03-11 18:00:00
1900,multisensor1,ItalianCity,T,"10,3",2004-03-11 18:00:00
1901,multisensor1,ItalianCity,RH,"64,2",2004-03-11 18:00:00
1902,multisensor1,ItalianCity,AH,"0,8065",2004-03-11 18:00:00
1903,00:0f:00:70:91:0a,Multisensor,CO,0.0028400886071015,2020-07-12 00:02:19.641452544
1904,00:0f:00:70:91:0a,Multisensor,HUMIDITY,76.0,2020-07-12 00:02:19.641452544
1905,00:0f:00:70:91:0a,Multisensor,LIGHT,False,2020-07-12 00:02:19.641452544
1906,00:0f:00:70:91:0a,Multisensor,LPG,0.005114383400977,2020-07-12 00:02:19.641452544
1907,00:0f:00:70:91:0a,Multisensor,MOTION,False,2020-07-12 00:02:19.641452544
1908,00:0f:00:70:91:0a,Multisensor,SMOKE,0.0132748367048515,2020-07-12 00:02:19.641452544
1909,00:0f:00:70:91:0a,Multisensor,TEMP,19.799999237060547,2020-07-12 00:02:19.641452544
1910,00:0f:00:70:91:0a,Multisensor,CO,0.0029050147565559,2020-07-12 00:02:28.818682880
1911,00:0f:00:70:91:0a,Multisensor,HUMIDITY,75.9000015258789,2020-07-12 00:02:28.818682880
1912,00:0f:00:70:91:0a,Multisensor,LIGHT,False,2020-07-12 00:02:28.818682880
1913,00:0f:00:70:91:0a,Multisensor,LPG,0.0051986974792943,2020-07-12 00:02:28.818682880
1914,00:0f:00:70:91:0a,Multisensor,MOTION,False,2020-07-12 00:02:28.818682880
1915,00:0f:00:70:91:0a,Multisensor,SMOKE,0.0135087333295562,2020-07-12 00:02:28.818682880
1916,00:0f:00:70:91:0a,Multisensor,TEMP,19.700000762939453,2020-07-12 00:02:28.818682880
1917,multisensor1,ItalianCity,CO(GT),"6,9",2004-03-11 19:00:00
1918,multisensor1,ItalianCity,PT08.S1(CO),1776,2004-03-11 19:00:00
1919,multisensor1,ItalianCity,NMHC(GT),461,2004-03-11 19:00:00
1920,multisensor1,ItalianCity,C6H6(GT),"27,4",2004-03-11 19:00:00
1921,multisensor1,ItalianCity,PT08.S2(NMHC),1488,2004-03-11 19:00:00
1922,multisensor1,ItalianCity,NOX(GT),383,2004-03-11 19:00:00
1923,multisensor1,ItalianCity,PT08.S3(NOX),702,2004-03-11 19:00:00
1924,multisensor1,ItalianCity,NO2(GT),172,2004-03-11 19:00:00
1925,multisensor1,ItalianCity,PT08.S4(NO2),2333,2004-03-11 19:00:00
1926,multisensor1,ItalianCity,PT08.S5(O3),1704,2004-03-11 19:00:00
1927,multisensor1,ItalianCity,T,"9,7",2004-03-11 19:00:00
1928,multisensor1,ItalianCity,RH,"69,3",2004-03-11 19:00:00
1929,multisensor1,ItalianCity,AH,"0,8319",2004-03-11 19:00:00
1930,b8:27:eb:bf:9d:51,Multisensor,CO,0.0049602086559659,2020-07-12 00:02:29.685809664
1931,b8:27:eb:bf:9d:51,Multisensor,HUMIDITY,50.9,2020-07-12 00:02:29.685809664
1932,b8:27:eb:bf:9d:51,Multisensor,LIGHT,False,2020-07-12 00:02:29.685809664
1933,b8:27:eb:bf:9d:51,Multisensor,LPG,0.0076555903135563,2020-07-12 00:02:29.685809664
1934,b8:27:eb:bf:9d:51,Multisensor,MOTION,False,2020-07-12 00:02:29.685809664
1935,b8:27:eb:bf:9d:51,Multisensor,SMOKE,0.0204248581520852,2020-07-12 00:02:29.685809664
1936,b8:27:eb:bf:9d:51,Multisensor,TEMP,22.6,2020-07-12 00:02:29.685809664
1937,1c:bf:ce:15:ec:4d,Multisensor,CO,0.0043810606493712,2020-07-12 00:02:19.665980672
1938,1c:bf:ce:15:ec:4d,Multisensor,HUMIDITY,77.9000015258789,2020-07-12 00:02:19.665980672
1939,1c:bf:ce:15:ec:4d,Multisensor,LIGHT,True,2020-07-12 00:02:19.665980672
1940,1c:bf:ce:15:ec:4d,Multisensor,LPG,0.0069979725489724,2020-07-12 00:02:19.665980672
1941,1c:bf:ce:15:ec:4d,Multisensor,MOTION,False,2020-07-12 00:02:19.665980672
1942,1c:bf:ce:15:ec:4d,Multisensor,SMOKE,0.0185563719344664,2020-07-12 00:02:19.665980672
1943,1c:bf:ce:15:ec:4d,Multisensor,TEMP,27.0,2020-07-12 00:02:19.665980672
1944,multisensor1,ItalianCity,CO(GT),"6,1",2004-03-11 20:00:00
1945,multisensor1,ItalianCity,PT08.S1(CO),1640,2004-03-11 20:00:00
1946,multisensor1,ItalianCity,NMHC(GT),401,2004-03-11 20:00:00
1947,multisensor1,ItalianCity,C6H6(GT),"24,0",2004-03-11 20:00:00
1948,multisensor1,ItalianCity,PT08.S2(NMHC),1404,2004-03-11 20:00:00
1949,multisensor1,ItalianCity,NOX(GT),351,2004-03-11 20:00:00
1950,multisensor1,ItalianCity,PT08.S3(NOX),743,2004-03-11 20:00:00
1951,multisensor1,ItalianCity,NO2(GT),165,2004-03-11 20:00:00
1952,multisensor1,ItalianCity,PT08.S4(NO2),2191,2004-03-11 20:00:00
1953,multisensor1,ItalianCity,PT08.S5(O3),1654,2004-03-11 20:00:00
1954,multisensor1,ItalianCity,T,"9,6",2004-03-11 20:00:00
1955,multisensor1,ItalianCity,RH,"67,8",2004-03-11 20:00:00
1956,multisensor1,ItalianCity,AH,"0,8133",2004-03-11 20:00:00
1957,1c:bf:ce:15:ec:4d,Multisensor,CO,0.0043910039545833,2020-07-12 00:02:32.100854528
1958,1c:bf:ce:15:ec:4d,Multisensor,HUMIDITY,78.5999984741211,2020-07-12 00:02:32.100854528
1959,1c:bf:ce:15:ec:4d,Multisensor,LIGHT,True,2020-07-12 00:02:32.100854528
1960,1c:bf:ce:15:ec:4d,Multisensor,LPG,0.0070094585431387,2020-07-12 00:02:32.100854528
1961,1c:bf:ce:15:ec:4d,Multisensor,MOTION,False,2020-07-12 00:02:32.100854528
1962,1c:bf:ce:15:ec:4d,Multisensor,SMOKE,0.0185889075400507,2020-07-12 00:02:32.100854528
1963,1c:bf:ce:15:ec:4d,Multisensor,TEMP,27.0,2020-07-12 00:02:32.100854528
1964,b8:27:eb:bf:9d:51,Multisensor,CO,0.0049262092366209,2020-07-12 00:02:22.310558720
1965,b8:27:eb:bf:9d:51,Multisensor,HUMIDITY,50.9,2020-07-12 00:02:22.310558720
1966,b8:27:eb:bf:9d:51,Multisensor,LIGHT,False,2020-07-12 00:02:22.310558720
1967,b8:27:eb:bf:9d:51,Multisensor,LPG,0.0076175937782167,2020-07-12 00:02:22.310558720
1968,b8:27:eb:bf:9d:51,Multisensor,MOTION,False,2020-07-12 00:02:22.310558720
1969,b8:27:eb:bf:9d:51,Multisensor,SMOKE,0.0203165911924205,2020-07-12 00:02:22.310558720
1970,b8:27:eb:bf:9d:51,Multisensor,TEMP,22.6,2020-07-12 00:02:22.310558720
1971,00:0f:00:70:91:0a,Multisensor,CO,0.0028400886071015,2020-07-12 00:02:33.172725760
1972,00:0f:00:70:91:0a,Multisensor,HUMIDITY,76.0,2020-07-12 00:02:33.172725760
1973,00:0f:00:70:91:0a,Multisensor,LIGHT,False,2020-07-12 00:02:33.172725760
1974,00:0f:00:70:91:0a,Multisensor,LPG,0.005114383400977,2020-07-12 00:02:33.172725760
1975,00:0f:00:70:91:0a,Multisensor,MOTION,False,2020-07-12 00:02:33.172725760
1976,00:0f:00:70:91:0a,Multisensor,SMOKE,0.0132748367048515,2020-07-12 00:02:33.172725760
1977,00:0f:00:70:91:0a,Multisensor,TEMP,19.799999237060547,2020-07-12 00:02:33.172725760
1978,multisensor1,ItalianCity,CO(GT),"3,9",2004-03-11 21:00:00
1979,multisensor1,ItalianCity,PT08.S1(CO),1313,2004-03-11 21:00:00
1980,multisensor1,ItalianCity,NMHC(GT),197,2004-03-11 21:00:00
1981,multisensor1,ItalianCity,C6H6(GT),"12,8",2004-03-11 21:00:00
1982,multisensor1,ItalianCity,PT08.S2(NMHC),1076,2004-03-11 21:00:00
1983,multisensor1,ItalianCity,NOX(GT),240,2004-03-11 21:00:00
1984,multisensor1,ItalianCity,PT08.S3(NOX),957,2004-03-11 21:00:00
1985,multisensor1,ItalianCity,NO2(GT),136,2004-03-11 21:00:00
1986,multisensor1,ItalianCity,PT08.S4(NO2),1707,2004-03-11 21:00:00
1987,multisensor1,ItalianCity,PT08.S5(O3),1285,2004-03-11 21:00:00
1988,multisensor1,ItalianCity,T,"9,1",2004-03-11 21:00:00
1989,multisensor1,ItalianCity,RH,"64,0",2004-03-11 21:00:00
1990,multisensor1,ItalianCity,AH,"0,7419",2004-03-11 21:00:00
1991,1c:bf:ce:15:ec:4d,Multisensor,CO,0.0043435076691941,2020-07-12 00:02:25.082584320
1992,1c:bf:ce:15:ec:4d,Multisensor,HUMIDITY,78.30000305175781,2020-07-12 00:02:25.082584320
1993,1c:bf:ce:15:ec:4d,Multisensor,LIGHT,True,2020-07-12 00:02:25.082584320
1994,1c:bf:ce:15:ec:4d,Multisensor,LPG,0.0069545280445542,2020-07-12 00:02:25.082584320
1995,1c:bf:ce:15:ec:4d,Multisensor,MOTION,False,2020-07-12 00:02:25.082584320
1996,1c:bf:ce:15:ec:4d,Multisensor,SMOKE,0.0184333425756136,2020-07-12 00:02:25.082584320
1997,1c:bf:ce:15:ec:4d,Multisensor,TEMP,27.0,2020-07-12 00:02:25.082584320
1998,b8:27:eb:bf:9d:51,Multisensor,CO,0.0049136158112572,2020-07-12 00:02:33.373032192
1999,b8:27:eb:bf:9d:51,Multisensor,HUMIDITY,50.9,2020-07-12 00:02:33.373032192
2000,b8:27:eb:bf:9d:51,Multisensor,LIGHT,False,2020-07-12 00:02:33.373032192
2001,b8:27:eb:bf:9d:51,Multisensor,LPG,0.0076035014233669,2020-07-12 00:02:33.373032192
2002,b8:27:eb:bf:9d:51,Multisensor,MOTION,False,2020-07-12 00:02:33.373032192
2003,b8:27:eb:bf:9d:51,Multisensor,SMOKE,0.0202764459229124,2020-07-12 00:02:33.373032192
2004,b8:27:eb:bf:9d:51,Multisensor,TEMP,22.6,2020-07-12 00:02:33.373032192
2005,multisensor1,ItalianCity,CO(GT),"1,5",2004-03-11 22:00:00
2006,multisensor1,ItalianCity,PT08.S1(CO),965,2004-03-11 22:00:00
2007,multisensor1,ItalianCity,NMHC(GT),61,2004-03-11 22:00:00
2008,multisensor1,ItalianCity,C6H6(GT),"4,7",2004-03-11 22:00:00
2009,multisensor1,ItalianCity,PT08.S2(NMHC),749,2004-03-11 22:00:00
2010,multisensor1,ItalianCity,NOX(GT),94,2004-03-11 22:00:00
2011,multisensor1,ItalianCity,PT08.S3(NOX),1325,2004-03-11 22:00:00
2012,multisensor1,ItalianCity,NO2(GT),85,2004-03-11 22:00:00
2013,multisensor1,ItalianCity,PT08.S4(NO2),1333,2004-03-11 22:00:00
2014,multisensor1,ItalianCity,PT08.S5(O3),821,2004-03-11 22:00:00
2015,multisensor1,ItalianCity,T,"8,2",2004-03-11 22:00:00
2016,multisensor1,ItalianCity,RH,"63,4",2004-03-11 22:00:00
2017,multisensor1,ItalianCity,AH,"0,6905",2004-03-11 22:00:00
2018,b8:27:eb:bf:9d:51,Multisensor,CO,0.0049417500449918,2020-07-12 00:02:25.998168320
2019,b8:27:eb:bf:9d:51,Multisensor,HUMIDITY,50.9,2020-07-12 00:02:25.998168320
2020,b8:27:eb:bf:9d:51,Multisensor,LIGHT,False,2020-07-12 00:02:25.998168320
2021,b8:27:eb:bf:9d:51,Multisensor,LPG,0.0076349706002614,2020-07-12 00:02:25.998168320
2022,b8:27:eb:bf:9d:51,Multisensor,MOTION,False,2020-07-12 00:02:25.998168320
2023,b8:27:eb:bf:9d:51,Multisensor,SMOKE,0.0203660999828123,2020-07-12 00:02:25.998168320
2024,b8:27:eb:bf:9d:51,Multisensor,TEMP,22.6,2020-07-12 00:02:25.998168320
2025,b8:27:eb:bf:9d:51,Multisensor,CO,0.0049745399329232,2020-07-12 00:02:37.059236864
2026,b8:27:eb:bf:9d:51,Multisensor,HUMIDITY,50.9,2020-07-12 00:02:37.059236864
2027,b8:27:eb:bf:9d:51,Multisensor,LIGHT,False,2020-07-12 00:02:37.059236864
2028,b8:27:eb:bf:9d:51,Multisensor,LPG,0.0076715848379568,2020-07-12 00:02:37.059236864
2029,b8:27:eb:bf:9d:51,Multisensor,MOTION,False,2020-07-12 00:02:37.059236864
2030,b8:27:eb:bf:9d:51,Multisensor,SMOKE,0.020470443763956,2020-07-12 00:02:37.059236864
2031,b8:27:eb:bf:9d:51,Multisensor,TEMP,22.7,2020-07-12 00:02:37.059236864
2032,multisensor1,ItalianCity,CO(GT),1,2004-03-11 23:00:00
2033,multisensor1,ItalianCity,PT08.S1(CO),913,2004-03-11 23:00:00
2034,multisensor1,ItalianCity,NMHC(GT),26,2004-03-11 23:00:00
2035,multisensor1,ItalianCity,C6H6(GT),"2,6",2004-03-11 23:00:00
2036,multisensor1,ItalianCity,PT08.S2(NMHC),629,2004-03-11 23:00:00
2037,multisensor1,ItalianCity,NOX(GT),47,2004-03-11 23:00:00
2038,multisensor1,ItalianCity,PT08.S3(NOX),1565,2004-03-11 23:00:00
2039,multisensor1,ItalianCity,NO2(GT),53,2004-03-11 23:00:00
2040,multisensor1,ItalianCity,PT08.S4(NO2),1252,2004-03-11 23:00:00
2041,multisensor1,ItalianCity,PT08.S5(O3),552,2004-03-11 23:00:00
2042,multisensor1,ItalianCity,T,"8,2",2004-03-11 23:00:00
2043,multisensor1,ItalianCity,RH,"60,8",2004-03-11 23:00:00
2044,multisensor1,ItalianCity,AH,"0,6657",2004-03-11 23:00:00
2045,00:0f:00:70:91:0a,Multisensor,CO,0.0029050147565559,2020-07-12 00:02:28.818682880
2046,00:0f:00:70:91:0a,Multisensor,HUMIDITY,75.9000015258789,2020-07-12 00:02:28.818682880
2047,00:0f:00:70:91:0a,Multisensor,LIGHT,False,2020-07-12 00:02:28.818682880
2048,00:0f:00:70:91:0a,Multisensor,LPG,0.0051986974792943,2020-07-12 00:02:28.818682880
2049,00:0f:00:70:91:0a,Multisensor,MOTION,False,2020-07-12 00:02:28.818682880
2050,00:0f:00:70:91:0a,Multisensor,SMOKE,0.0135087333295562,2020-07-12 00:02:28.818682880
2051,00:0f:00:70:91:0a,Multisensor,TEMP,19.700000762939453,2020-07-12 00:02:28.818682880
2052,1c:bf:ce:15:ec:4d,Multisensor,CO,0.0043910039545833,2020-07-12 00:02:38.578041600
2053,1c:bf:ce:15:ec:4d,Multisensor,HUMIDITY,78.30000305175781,2020-07-12 00:02:38.578041600
2054,1c:bf:ce:15:ec:4d,Multisensor,LIGHT,True,2020-07-12 00:02:38.578041600
2055,1c:bf:ce:15:ec:4d,Multisensor,LPG,0.0070094585431387,2020-07-12 00:02:38.578041600
2056,1c:bf:ce:15:ec:4d,Multisensor,MOTION,False,2020-07-12 00:02:38.578041600
2057,1c:bf:ce:15:ec:4d,Multisensor,SMOKE,0.0185889075400507,2020-07-12 00:02:38.578041600
2058,1c:bf:ce:15:ec:4d,Multisensor,TEMP,27.0,2020-07-12 00:02:38.578041600
2059,multisensor1,ItalianCity,CO(GT),"1,7",2004-03-12 00:00:00
2060,multisensor1,ItalianCity,PT08.S1(CO),1080,2004-03-12 00:00:00
2061,multisensor1,ItalianCity,NMHC(GT),55,2004-03-12 00:00:00
2062,multisensor1,ItalianCity,C6H6(GT),"5,9",2004-03-12 00:00:00
2063,multisensor1,ItalianCity,PT08.S2(NMHC),805,2004-03-12 00:00:00
2064,multisensor1,ItalianCity,NOX(GT),122,2004-03-12 00:00:00
2065,multisensor1,ItalianCity,PT08.S3(NOX),1254,2004-03-12 00:00:00
2066,multisensor1,ItalianCity,NO2(GT),97,2004-03-12 00:00:00
2067,multisensor1,ItalianCity,PT08.S4(NO2),1375,2004-03-12 00:00:00
2068,multisensor1,ItalianCity,PT08.S5(O3),816,2004-03-12 00:00:00
2069,multisensor1,ItalianCity,T,"8,3",2004-03-12 00:00:00
2070,multisensor1,ItalianCity,RH,"58,5",2004-03-12 00:00:00
2071,multisensor1,ItalianCity,AH,"0,6438",2004-03-12 00:00:00
2072,00:0f:00:70:91:0a,Multisensor,CO,0.0028723411548629,2020-07-12 00:02:39.145456896
2073,00:0f:00:70:91:0a,Multisensor,HUMIDITY,76.0,2020-07-12 00:02:39.145456896
2074,00:0f:00:70:91:0a,Multisensor,LIGHT,False,2020-07-12 00:02:39.145456896
2075,00:0f:00:70:91:0a,Multisensor,LPG,0.0051563329356279,2020-07-12 00:02:39.145456896
2076,00:0f:00:70:91:0a,Multisensor,MOTION,False,2020-07-12 00:02:39.145456896
2077,00:0f:00:70:91:0a,Multisensor,SMOKE,0.013391176782176,2020-07-12 00:02:39.145456896
2078,00:0f:00:70:91:0a,Multisensor,TEMP,19.799999237060547,2020-07-12 00:02:39.145456896
2079,b8:27:eb:bf:9d:51,Multisensor,CO,0.0049602086559659,2020-07-12 00:02:29.685809664
2080,b8:27:eb:bf:9d:51,Multisensor,HUMIDITY,50.9,2020-07-12 00:02:29.685809664
2081,b8:27:eb:bf:9d:51,Multisensor,LIGHT,False,2020-07-12 00:02:29.685809664
2082,b8:27:eb:bf:9d:51,Multisensor,LPG,0.0076555903135563,2020-07-12 00:02:29.685809664
2083,b8:27:eb:bf:9d:51,Multisensor,MOTION,False,2020-07-12 00:02:29.685809664
2084,b8:27:eb:bf:9d:51,Multisensor,SMOKE,0.0204248581520852,2020-07-12 00:02:29.685809664
2085,b8:27:eb:bf:9d:51,Multisensor,TEMP,22.6,2020-07-12 00:02:29.685809664
2086,b8:27:eb:bf:9d:51,Multisensor,CO,0.0049702846468744,2020-07-12 00:02:40.992485376
2087,b8:27:eb:bf:9d:51,Multisensor,HUMIDITY,50.9,2020-07-12 00:02:40.992485376
2088,b8:27:eb:bf:9d:51,Multisensor,LIGHT,False,2020-07-12 00:02:40.992485376
2089,b8:27:eb:bf:9d:51,Multisensor,LPG,0.007666837027389,2020-07-12 00:02:40.992485376
2090,b8:27:eb:bf:9d:51,Multisensor,MOTION,False,2020-07-12 00:02:40.992485376
2091,b8:27:eb:bf:9d:51,Multisensor,SMOKE,0.0204569114655855,2020-07-12 00:02:40.992485376
2092,b8:27:eb:bf:9d:51,Multisensor,TEMP,22.7,2020-07-12 00:02:40.992485376
2093,multisensor1,ItalianCity,CO(GT),"1,9",2004-03-12 01:00:00
2094,multisensor1,ItalianCity,PT08.S1(CO),1044,2004-03-12 01:00:00
2095,multisensor1,ItalianCity,NMHC(GT),53,2004-03-12 01:00:00
2096,multisensor1,ItalianCity,C6H6(GT),"6,4",2004-03-12 01:00:00
2097,multisensor1,ItalianCity,PT08.S2(NMHC),829,2004-03-12 01:00:00
2098,multisensor1,ItalianCity,NOX(GT),133,2004-03-12 01:00:00
2099,multisensor1,ItalianCity,PT08.S3(NOX),1247,2004-03-12 01:00:00
2100,multisensor1,ItalianCity,NO2(GT),110,2004-03-12 01:00:00
2101,multisensor1,ItalianCity,PT08.S4(NO2),1378,2004-03-12 01:00:00
2102,multisensor1,ItalianCity,PT08.S5(O3),832,2004-03-12 01:00:00
2103,multisensor1,ItalianCity,T,"7,7",2004-03-12 01:00:00
2104,multisensor1,ItalianCity,RH,"59,7",2004-03-12 01:00:00
2105,multisensor1,ItalianCity,AH,"0,6308",2004-03-12 01:00:00
2106,1c:bf:ce:15:ec:4d,Multisensor,CO,0.0043910039545833,2020-07-12 00:02:32.100854528
2107,1c:bf:ce:15:ec:4d,Multisensor,HUMIDITY,78.5999984741211,2020-07-12 00:02:32.100854528
2108,1c:bf:ce:15:ec:4d,Multisensor,LIGHT,True,2020-07-12 00:02:32.100854528
2109,1c:bf:ce:15:ec:4d,Multisensor,LPG,0.0070094585431387,2020-07-12 00:02:32.100854528
2110,1c:bf:ce:15:ec:4d,Multisensor,MOTION,False,2020-07-12 00:02:32.100854528
2111,1c:bf:ce:15:ec:4d,Multisensor,SMOKE,0.0185889075400507,2020-07-12 00:02:32.100854528
2112,1c:bf:ce:15:ec:4d,Multisensor,TEMP,27.0,2020-07-12 00:02:32.100854528
2113,1c:bf:ce:15:ec:4d,Multisensor,CO,0.0043910039545833,2020-07-12 00:02:42.920568832
2114,1c:bf:ce:15:ec:4d,Multisensor,HUMIDITY,78.19999694824219,2020-07-12 00:02:42.920568832
2115,1c:bf:ce:15:ec:4d,Multisensor,LIGHT,True,2020-07-12 00:02:42.920568832
2116,1c:bf:ce:15:ec:4d,Multisensor,LPG,0.0070094585431387,2020-07-12 00:02:42.920568832
2117,1c:bf:ce:15:ec:4d,Multisensor,MOTION,False,2020-07-12 00:02:42.920568832
2118,1c:bf:ce:15:ec:4d,Multisensor,SMOKE,0.0185889075400507,2020-07-12 00:02:42.920568832
2119,1c:bf:ce:15:ec:4d,Multisensor,TEMP,27.0,2020-07-12 00:02:42.920568832
2120,multisensor1,ItalianCity,CO(GT),"1,4",2004-03-12 02:00:00
2121,multisensor1,ItalianCity,PT08.S1(CO),988,2004-03-12 02:00:00
2122,multisensor1,ItalianCity,NMHC(GT),40,2004-03-12 02:00:00
2123,multisensor1,ItalianCity,C6H6(GT),"4,1",2004-03-12 02:00:00
2124,multisensor1,ItalianCity,PT08.S2(NMHC),718,2004-03-12 02:00:00
2125,multisensor1,ItalianCity,NOX(GT),82,2004-03-12 02:00:00
2126,multisensor1,ItalianCity,PT08.S3(NOX),1396,2004-03-12 02:00:00
2127,multisensor1,ItalianCity,NO2(GT),91,2004-03-12 02:00:00
2128,multisensor1,ItalianCity,PT08.S4(NO2),1304,2004-03-12 02:00:00
2129,multisensor1,ItalianCity,PT08.S5(O3),692,2004-03-12 02:00:00
2130,multisensor1,ItalianCity,T,"7,1",2004-03-12 02:00:00
2131,multisensor1,ItalianCity,RH,"61,8",2004-03-12 02:00:00
2132,multisensor1,ItalianCity,AH,"0,6276",2004-03-12 02:00:00
2133,00:0f:00:70:91:0a,Multisensor,CO,0.0028400886071015,2020-07-12 00:02:33.172725760
2134,00:0f:00:70:91:0a,Multisensor,HUMIDITY,76.0,2020-07-12 00:02:33.172725760
2135,00:0f:00:70:91:0a,Multisensor,LIGHT,False,2020-07-12 00:02:33.172725760
2136,00:0f:00:70:91:0a,Multisensor,LPG,0.005114383400977,2020-07-12 00:02:33.172725760
2137,00:0f:00:70:91:0a,Multisensor,MOTION,False,2020-07-12 00:02:33.172725760
2138,00:0f:00:70:91:0a,Multisensor,SMOKE,0.0132748367048515,2020-07-12 00:02:33.172725760
2139,00:0f:00:70:91:0a,Multisensor,TEMP,19.799999237060547,2020-07-12 00:02:33.172725760
2140,b8:27:eb:bf:9d:51,Multisensor,CO,0.004975983419764,2020-07-12 00:02:44.677839104
2141,b8:27:eb:bf:9d:51,Multisensor,HUMIDITY,50.9,2020-07-12 00:02:44.677839104
2142,b8:27:eb:bf:9d:51,Multisensor,LIGHT,False,2020-07-12 00:02:44.677839104
2143,b8:27:eb:bf:9d:51,Multisensor,LPG,0.0076731951447764,2020-07-12 00:02:44.677839104
2144,b8:27:eb:bf:9d:51,Multisensor,MOTION,False,2020-07-12 00:02:44.677839104
2145,b8:27:eb:bf:9d:51,Multisensor,SMOKE,0.0204750336202321,2020-07-12 00:02:44.677839104
2146,b8:27:eb:bf:9d:51,Multisensor,TEMP,22.6,2020-07-12 00:02:44.677839104
2147,multisensor1,ItalianCity,CO(GT),"0,8",2004-03-12 03:00:00
2148,multisensor1,ItalianCity,PT08.S1(CO),889,2004-03-12 03:00:00
2149,multisensor1,ItalianCity,NMHC(GT),21,2004-03-12 03:00:00
2150,multisensor1,ItalianCity,C6H6(GT),"1,9",2004-03-12 03:00:00
2151,multisensor1,ItalianCity,PT08.S2(NMHC),574,2004-03-12 03:00:00
2152,multisensor1,ItalianCity,NOX(GT),-200,2004-03-12 03:00:00
2153,multisensor1,ItalianCity,PT08.S3(NOX),1680,2004-03-12 03:00:00
